Farmer ID,CropArea_Ha,YearName,MonthNumber,WeekNumber,QuantityKg
1732,0.2726,2019,10,43,30.2
15536,0.2042,2019,6,24,28
2039,0.0512,2022,8,34,10.8
755,0.2934,2021,7,29,204.3
2117,0.3548,2019,6,24,175.3
552,0.4149,2021,11,45,37.8
1065,0.1379,2020,3,13,8
1678,0.8,2020,9,40,70.5
1598,0.4897,2021,8,33,126.3
2182,0.3562,2022,5,19,58.8
17296,1.2056,2022,5,21,21.6
2176,1.0724,2020,8,32,167.8
712,0.241,2021,4,18,9.8
15619,0.6644,2021,10,41,140.6
1848,0.1073,2019,5,22,52
18578,0.2819,2020,11,47,9.3
569,0.1733,2021,2,9,93.5
2389,0.1052,2022,4,16,32.1
17854,4.3234,2023,10,43,32.1
1440,0.2345,2023,11,46,21.2
1616,0.36,2021,5,20,212.8
754,0.8196,2022,11,47,90.2
2085,1,2020,3,13,86.8
2425,0.174,2022,6,26,100
1972,0.5666,2019,6,23,42.4
921,2.005,2019,2,7,102
15569,0.0843,2019,11,48,28.5
1122,1.0287,2021,12,50,390.6
15099,0.2782,2019,1,4,49.6
17369,0.4029,2020,9,37,19.2
2150,0.4737,2021,8,36,30.9
1316,0.1171,2023,6,26,23.4
1935,0.1399,2019,10,42,179
677,0.4686,2021,2,7,48.2
1525,1.8095,2020,2,6,115.2
2775,0.4711,2020,12,51,83.7
822,0.273,2020,6,25,9.8
1401,0.4614,2020,1,5,32.6
1853,0.6951,2020,9,39,31.6
15095,0.6091,2022,9,39,241.9
1862,0.1,2020,4,16,303
1412,0.9848,2021,10,44,19.4
1834,0.5,2019,11,48,14.6
572,0.3887,2020,8,35,22.8
665,1,2019,1,3,21.1
17297,0.1235,2021,5,22,31.8
17282,0.134,2020,4,17,7
2145,1.9662,2020,5,19,1031.9
1714,0.4821,2020,3,10,89.3
2389,0.1052,2020,4,18,73.2
17109,1.6155,2023,11,47,135.1
20783,0.1199,2022,12,51,68.7
2775,0.4711,2022,12,49,10.9
2249,0.6687,2019,1,4,133.3
1157,0.1549,2020,2,6,13
2488,1.9928,2019,7,29,26
2131,0.3869,2021,7,28,190.8
2080,0.9034,2020,4,16,95.3
1000,0.1607,2019,5,21,265.5
2139,0.2904,2020,12,51,41.7
16453,2,2021,12,49,76.3
1700,0.3284,2020,9,36,213.6
1602,1.1728,2022,11,48,208
15579,0.2097,2023,12,48,4.6
2290,0.8,2019,1,2,51.9
766,1.0117,2019,12,53,28.4
2700,4,2023,8,31,58.1
1755,2.2274,2019,4,15,39.8
16671,0.1847,2023,11,48,44.6
1283,0.2166,2022,7,29,46.8
16453,2,2019,7,27,105.9
17292,0.2769,2021,6,25,13.7
1269,0.1741,2021,8,35,15.2
2485,0.2064,2022,8,32,46.6
17323,0.6971,2019,5,22,234
1269,0.1741,2023,8,33,53.2
1637,0.245,2021,8,35,48.8
1932,0.1214,2022,2,9,53.7
1876,0.6637,2019,2,7,230.6
831,1.0572,2023,8,34,108.4
2117,0.3548,2020,8,34,73.3
2043,0.4966,2020,8,35,23
1066,1.353,2021,1,1,2.8
17411,0.7024,2020,4,15,122.8
1937,3.8713,2021,7,27,181.6
17428,0.2239,2021,11,49,16.4
1005,0.4826,2019,4,18,119.8
2281,0.2857,2019,6,25,208.9
2520,0.0462,2019,12,50,10.5
15095,0.6091,2020,4,17,228.2
1955,0.2948,2021,9,37,23.2
19536,0.4425,2021,3,11,121.6
1412,0.9848,2023,10,42,32.5
1129,0.1842,2019,5,19,45.1
17329,0.2279,2023,10,41,117.4
1103,0.0586,2021,5,19,118.4
2647,0.2652,2022,3,12,73.1
16952,0.2664,2021,3,10,157
2328,1.5,2022,11,49,28
17390,0.1431,2022,11,49,22.4
17137,0.4878,2021,8,34,42.3
1923,0.1714,2023,4,14,38
17292,0.2769,2023,6,23,17.2
16835,0.2014,2019,1,1,38.4
2112,0.5217,2020,9,37,23.9
2714,0.4989,2019,12,51,221.1
2443,0.3957,2019,1,5,47.4
1937,3.8713,2022,1,6,86.9
17820,0.3366,2021,5,19,37.8
17844,0.1324,2023,1,3,66.4
15616,0.2637,2019,6,26,16.6
2587,0.5616,2023,3,9,21.8
1118,2.726,2021,4,18,332.7
17379,0.3508,2019,12,49,43.8
1588,0.7901,2019,12,53,172.3
1862,0.1,2019,4,18,52.1
17041,0.4377,2019,11,47,38
545,0.2094,2023,6,23,72.1
1412,0.9848,2023,7,27,23.2
669,0.1695,2020,8,32,2.7
1385,0.5385,2020,4,14,10
1988,0.05,2020,5,21,21.9
21546,0.4,2023,9,35,55.3
17082,1.1406,2022,4,16,90.9
918,0.1774,2019,6,24,388.9
1177,0.1052,2020,1,2,59.1
1400,1.3582,2023,7,29,222.5
1789,0.0794,2020,4,17,60
920,1.6542,2022,11,48,411.2
1371,0.1285,2021,7,29,42.4
2515,0.1651,2022,12,50,17.7
15685,0.2074,2021,7,27,68.5
1320,0.3839,2020,6,23,30.5
17224,0.7898,2021,9,39,4.3
1918,0.092,2021,10,41,34.5
1876,0.6637,2023,12,48,153.1
2782,0.3,2021,7,29,25.6
925,0.2407,2020,7,29,29.5
17042,0.5,2019,8,32,42.2
717,0.0962,2020,4,17,58.1
2316,0.5727,2019,8,33,66.9
2066,2.1592,2021,12,52,84.6
2388,0.1364,2023,6,23,56.9
675,0.2469,2022,11,48,133.5
17372,0.3238,2019,10,41,16.6
2057,0.8984,2020,10,43,124.3
1125,1,2021,6,26,5.9
15658,0.2276,2023,10,42,166.6
17299,0.2177,2020,5,22,42.3
1525,1.8095,2019,1,1,242.5
2637,1.6185,2022,11,47,142.1
17313,0.521,2023,1,4,94.6
508,0.1553,2020,6,25,189.7
2149,0.0937,2020,7,28,73.3
15609,0.1221,2023,1,1,28
967,0.2297,2023,12,48,8.1
561,0.9678,2019,5,21,322.7
2647,0.2652,2019,6,27,21.9
1143,0.1189,2020,11,47,71.4
1121,0.0757,2019,11,46,6.9
2137,0.5924,2020,7,30,322
1205,1.7154,2021,3,13,153.2
503,0.5802,2020,8,35,86.2
2188,0.5762,2021,11,49,127.4
826,2.0988,2019,9,39,276.2
2814,0.5536,2021,12,50,35.7
2296,0.5529,2023,9,38,40.7
2652,0.5976,2019,3,12,63.4
17263,0.5075,2020,5,19,90.1
2165,0.1919,2023,4,15,266
17197,0.2627,2020,10,43,24.1
1707,0.9133,2021,2,8,22.4
2438,0.6944,2019,7,30,299.5
2792,0.7225,2020,12,49,21.2
1888,0.4858,2020,11,47,188.2
2533,0.6205,2023,4,15,100.4
1527,0.4372,2019,9,37,7.5
2264,0.4433,2023,4,17,50.2
1602,1.1728,2021,7,31,68.7
1055,2.1183,2022,11,46,202.8
805,0.0518,2021,3,10,27.5
938,9.3788,2023,3,13,1165.3
2070,1.0566,2019,7,30,409.4
1166,2.4562,2022,12,51,797.7
704,0.2853,2019,10,42,23.8
773,1.1603,2023,8,35,44
2607,0.26,2020,2,9,83.9
2186,0.5,2021,3,13,71.7
17109,1.6155,2020,1,1,125.7
638,1.3586,2022,10,42,145.7
2395,3.5068,2020,8,31,89
1027,0.2,2020,2,8,32
2552,4.4067,2023,8,35,127.8
681,0.3647,2021,2,9,60
1613,0.3672,2020,6,26,97
1827,0.3789,2020,2,8,41.8
2425,0.174,2021,6,26,51.8
476,4.7176,2020,1,4,340.9
2750,0.4045,2020,7,30,12.4
934,1.1148,2020,7,29,62.8
15555,1,2021,3,11,44
15589,0.6323,2022,1,6,43.7
17215,0.186,2023,1,4,21.4
2401,0.6596,2020,5,20,2.9
1650,0.5149,2022,9,38,74
2295,0.1686,2020,7,31,79.7
845,1,2020,11,46,32.7
532,0.3829,2022,7,31,631.2
1484,0.21,2023,4,17,78.3
17866,0.6204,2020,1,3,5.5
17853,0.4027,2022,3,11,50.6
1433,0.3183,2021,5,21,62
1887,0.4347,2020,9,40,45.7
1892,0.694,2022,8,35,77.4
2761,0.8698,2019,11,48,159.1
886,0.1298,2021,12,49,57.9
1158,0.3783,2020,3,13,52.6
2553,0.3048,2020,8,32,773.5
15096,0.5,2019,5,18,55
15667,0.8891,2019,3,13,43.6
773,1.1603,2021,3,12,204.9
16948,0.1469,2022,10,43,103.6
2307,0.3691,2020,7,29,69.5
2210,1.7693,2019,5,22,582
2694,1.0059,2023,8,31,207.4
2164,0.4469,2021,11,48,94.3
2192,0.9539,2020,2,5,44.4
2820,0.2426,2019,11,46,19.3
2176,1.0724,2020,7,28,108.8
889,0.1229,2023,11,44,68.5
17881,0.1456,2022,1,4,35.9
15659,2.3159,2022,4,17,23.3
2204,0.5502,2023,8,35,713.6
17334,0.1554,2019,8,32,21.4
2117,0.3548,2020,7,30,200.1
713,1.4437,2019,8,33,158.5
17837,0.4936,2020,12,52,38.4
1890,0.2098,2021,12,52,22.9
1876,0.6637,2023,11,44,262.9
17084,0.1927,2022,1,3,4.5
17081,0.2196,2021,6,26,22.3
1081,0.1959,2019,8,33,19.2
600,0.2417,2022,8,33,27.8
1677,2.0943,2023,10,41,34.7
15579,0.2097,2022,7,30,8.1
533,0.2921,2022,5,20,81.4
1071,0.1839,2021,1,5,71
15857,0.2627,2021,3,13,117.7
1901,1.8948,2022,10,44,112.5
891,0.3134,2022,5,22,77.9
15028,0.7318,2019,4,16,71.6
17268,0.2004,2020,3,13,10.5
622,0.3761,2023,8,34,17.1
17398,0.1045,2022,7,30,63
833,2.9003,2023,10,40,524.6
1708,0.3326,2019,11,45,139.3
17395,0.48,2023,2,9,23
17297,0.1235,2021,4,18,20.1
800,0.257,2020,3,11,164.7
894,1.7957,2022,11,47,153.3
1001,0.198,2023,10,43,154.7
1721,1,2019,5,19,34.3
2180,2,2023,2,7,29.7
1714,0.4821,2021,4,16,16.3
2630,0.4006,2021,4,17,124.1
1904,0.3586,2021,4,15,21
2799,0.049,2021,2,9,7.4
2429,0.3873,2020,6,26,20.2
2091,0.3271,2022,10,43,41.9
586,1.1547,2020,7,29,18.9
518,2.194,2020,6,27,193.6
2715,0.3199,2019,10,42,66.8
696,0.9287,2021,12,50,564.6
643,0.3257,2023,10,41,61.9
2622,0.4129,2020,12,50,149.5
15629,0.1596,2022,5,19,168.1
2452,0.4727,2022,5,20,423.7
492,2.6145,2019,11,47,95.8
1259,0.7672,2023,12,52,102.9
17843,0.2997,2022,3,13,21.3
17106,1.1642,2020,6,25,59.9
2541,1.2722,2020,8,34,188.1
1911,0.1,2023,3,10,39.7
784,1.4401,2019,6,25,382.8
772,0.2945,2022,5,19,67.8
17064,0.1188,2021,1,2,4
2429,0.3873,2019,2,8,66.6
1255,0.4461,2022,10,43,111.9
2394,0.1425,2023,8,34,14.7
15560,0.2152,2022,8,32,20
1927,0.2439,2020,7,31,18.6
750,2.0565,2020,5,22,234.9
17106,1.1642,2023,6,25,22.5
613,0.089,2022,2,7,25.7
2029,0.0645,2020,7,28,37.5
754,0.8196,2020,2,5,8.9
2548,4.987,2023,2,7,815.4
2403,1.1941,2019,11,46,221.9
15095,0.6091,2019,7,29,285.2
15653,0.052,2022,1,2,29.8
15611,0.0675,2020,2,5,13
2317,0.6784,2023,7,27,17.6
17852,0.8318,2020,3,11,51.3
17372,0.3238,2021,3,12,10.2
17072,0.0838,2020,3,10,18.1
793,0.0317,2021,12,50,29.5
15095,0.6091,2020,1,5,207
20906,0.102,2023,1,1,16.1
17329,0.2279,2021,7,31,81.5
518,2.194,2021,7,29,137.6
994,0.2208,2022,12,50,12.3
17390,0.1431,2021,4,17,47.9
907,0.2523,2019,6,26,61.3
1938,0.2191,2022,10,44,119.2
2783,1.1648,2021,7,29,98.9
15079,0.2652,2021,12,50,96.3
1086,0.4953,2022,6,26,145
1429,0.2224,2023,2,9,19.2
2586,0.3339,2019,6,26,63.2
2823,49,2019,1,3,603.8
15704,0.2115,2020,4,18,42.6
1877,0.949,2021,3,14,64.1
577,0.4577,2022,11,46,16.1
2710,0.6257,2019,7,27,50.3
15082,0.3573,2021,8,36,244.1
2210,1.7693,2020,7,29,195.6
15612,0.1362,2023,9,37,6.5
2398,1.9472,2020,1,2,93.3
1124,0.4354,2021,6,26,227
17109,1.6155,2023,8,35,258.4
1255,0.4461,2021,11,49,43
2369,0.4101,2023,9,37,43.4
755,0.2934,2021,2,6,167.8
1338,0.8265,2020,10,43,35
15099,0.2782,2023,4,17,12.8
17248,0.1078,2023,8,32,32.3
584,0.3943,2023,4,14,48.8
16410,0.2452,2022,3,10,19.8
1144,0.035,2019,1,3,31.9
17270,0.7,2020,10,42,57.5
15548,0.7,2019,4,17,33
2323,1.5576,2020,1,5,215.6
962,0.0611,2022,7,29,10.4
2019,0.48,2020,10,42,211.1
680,0.2784,2021,2,9,65.7
486,0.8692,2021,2,8,252.1
17380,0.8,2020,2,9,12.5
1847,1.2655,2020,8,32,426.4
2560,0.2883,2023,6,24,39.2
877,0.9999,2023,3,12,89.2
1381,0.1538,2020,6,24,78.4
1118,2.726,2021,1,3,65.3
772,0.2945,2020,3,11,49.4
2511,0.6213,2023,5,20,154.1
15678,0.0502,2022,4,18,10.7
1888,0.4858,2022,4,18,175.1
1928,0.1553,2019,2,9,23.6
2365,0.3174,2023,1,1,35
17108,0.107,2019,5,18,21.5
1755,2.2274,2020,11,47,119.1
1941,0.077,2020,7,31,47.6
1397,0.5,2022,3,12,31.7
844,0.5235,2023,6,26,35.4
642,0.1205,2023,12,53,19.8
757,0.4954,2023,12,48,11.2
731,2.2888,2021,6,26,748.9
1575,0.4595,2021,12,50,53.9
15592,0.2764,2019,11,46,48.9
2591,0.4839,2022,12,53,485.4
17278,0.2764,2022,4,15,12.6
2044,0.2671,2021,10,44,116.3
1881,0.4533,2020,6,24,82.8
2349,0.2255,2023,10,40,49.9
2160,1.0411,2023,11,48,99.7
2710,0.6257,2020,7,29,114.4
710,0.7485,2023,3,13,268.3
1759,0.6407,2023,3,12,88.9
17820,0.3366,2023,4,16,43.9
15077,2.5958,2021,2,9,363.5
1157,0.1549,2020,6,25,21.5
897,0.3031,2019,3,12,38.3
1063,3,2020,5,19,48.2
17880,0.0781,2021,12,50,58.5
2627,2.0616,2021,1,4,256.9
1139,0.9438,2021,5,19,312.9
592,0.7681,2022,7,30,96.3
2801,0.1867,2021,2,8,63
17063,0.8,2022,5,19,21.4
1910,0.2227,2021,7,31,160.6
1129,0.1842,2020,8,32,40.8
2443,0.3957,2023,11,46,96.1
758,0.1776,2022,5,19,99.5
1931,0.1729,2019,10,44,37.8
17062,0.2606,2019,1,2,2.2
17306,0.3792,2023,6,23,37.1
1679,0.2733,2020,2,9,58.7
2578,0.195,2023,11,48,15.8
1254,0.213,2019,9,38,45
1710,0.3618,2019,2,9,8.7
666,1.1028,2022,4,16,262.5
2074,0.0363,2020,1,4,95.8
17074,1.0069,2022,2,6,13
2783,1.1648,2021,8,33,114
853,0.5341,2021,3,14,64
2526,0.3433,2022,9,36,3.6
15082,0.3573,2021,3,10,363.3
2142,0.8568,2020,1,4,228.5
2085,1,2023,11,44,36.3
1734,5.3954,2022,3,11,655.6
1883,0.2509,2022,8,32,84.9
2550,0.1545,2019,5,19,88.7
1177,0.1052,2021,9,39,88.8
2254,1.2,2022,7,29,245.8
476,4.7176,2020,2,5,52.6
2826,23.679,2023,2,7,3117.6
2055,0.4048,2019,6,23,21.9
2520,0.0462,2020,10,41,19.4
2173,1.1508,2020,10,44,220.5
2641,1.1774,2019,6,26,277.6
2753,0.2392,2020,5,21,49
1971,0.2267,2022,1,3,34.7
502,0.2624,2020,12,51,940.5
1115,0.6811,2021,9,38,96.9
1008,0.2577,2021,11,47,14.4
807,0.0784,2019,5,20,44.9
15659,2.3159,2021,5,22,39.8
910,1.285,2022,3,12,29.1
17401,0.05,2019,10,44,32.5
17370,0.1585,2021,11,47,58.9
1068,0.1193,2019,7,29,33.1
17279,0.1069,2021,2,6,73.1
929,0.2032,2023,1,3,33.5
2165,0.1919,2023,8,31,598.9
1995,0.6583,2023,8,35,19
2775,0.4711,2019,10,41,27.4
1236,0.2325,2021,7,30,70.8
911,0.1827,2020,7,29,12
1079,0.863,2022,7,30,128.9
2008,0.759,2023,3,9,35.7
17213,0.2368,2022,11,47,9.9
1458,0.3611,2023,10,43,20.3
2610,0.7304,2021,7,29,138.6
2168,0.7278,2022,11,45,209.1
20943,0.2363,2023,6,25,28.4
1236,0.2325,2023,7,28,23.2
2602,0.8,2022,3,11,171.7
15065,0.2327,2020,11,48,191.5
2338,0.3626,2023,5,20,50.8
2090,1.2,2020,4,14,111
17866,0.6204,2023,8,33,38.8
16547,0.168,2020,9,38,31.9
16410,0.2452,2022,5,21,68.4
2594,2.106,2020,10,40,248.5
2601,0.5553,2020,3,13,167.8
2173,1.1508,2022,10,42,21.8
2050,0.6374,2020,11,47,41.2
2008,0.759,2021,3,11,228.9
15664,0.2,2023,2,6,28.4
2810,3.9487,2022,12,52,651.3
2526,0.3433,2020,9,38,15.4
1894,0.2265,2023,11,45,61.8
1954,0.5009,2019,7,29,33.5
796,0.1256,2019,5,22,134.9
17315,0.2521,2023,2,7,16.7
2279,0.1351,2021,12,49,39.9
1818,0.3131,2020,1,5,65.9
1599,0.2594,2020,6,26,22.2
1079,0.863,2020,1,3,586
17288,0.3399,2023,1,3,48.2
2066,2.1592,2019,2,6,35.3
15533,0.1056,2023,12,50,76.3
1166,2.4562,2022,8,32,262.1
2350,0.3911,2020,4,16,159.1
1122,1.0287,2023,3,9,29.2
492,2.6145,2022,3,12,224.9
2148,0.122,2022,2,6,14.2
889,0.1229,2020,5,22,422.2
17229,0.0909,2022,2,8,149.5
17441,0.8341,2023,1,3,302.7
1955,0.2948,2020,1,1,8.6
19274,2,2020,4,17,339.9
2646,0.5581,2020,9,37,150.5
15601,0.2424,2022,11,49,36.7
1973,0.2249,2021,12,50,92.6
15641,0.4546,2022,4,16,135
17079,0.157,2022,1,3,9.2
2294,0.5632,2019,6,25,10.1
2723,0.8361,2023,10,41,837.2
16451,0.16,2020,1,3,10.4
1205,1.7154,2022,6,26,185.7
823,0.2,2022,12,52,47.4
576,0.2109,2022,11,46,37.9
2452,0.4727,2019,4,16,98.3
1078,0.2044,2020,3,14,21.8
2512,0.0873,2020,6,24,54.3
1555,0.2527,2021,12,50,82
17208,0.2998,2022,3,12,23.1
2583,0.6972,2021,10,43,125.1
1132,0.0732,2019,10,43,216.2
17441,0.8341,2019,8,31,87.2
934,1.1148,2020,5,18,71.9
482,0.5125,2023,2,8,71.8
17873,0.1379,2020,12,52,89.7
15617,0.0842,2020,9,36,39.1
1018,1.2512,2020,9,36,135.9
509,0.8455,2023,8,34,71.9
988,0.2893,2023,9,39,10.1
17320,0.2916,2019,9,39,29.8
17203,0.4395,2021,5,20,92
1742,0.9601,2019,8,34,337.8
2674,2.9,2020,6,23,35.7
2174,0.2909,2022,12,53,25.3
2730,0.0523,2022,11,47,12.9
1476,0.1597,2020,10,40,9
17063,0.8,2023,7,30,24.8
17321,0.4529,2021,1,5,56.2
1923,0.1714,2020,3,11,126.1
15533,0.1056,2020,1,2,32.9
2112,0.5217,2021,10,42,45.2
2455,0.4369,2023,1,4,59.3
917,0.5565,2023,6,22,12.4
2784,0.1017,2020,12,50,28.9
1185,0.179,2023,6,25,83.6
1703,0.16,2021,9,37,74.2
487,0.9061,2021,2,8,692.7
2721,0.4524,2019,1,2,41.9
793,0.0317,2023,5,21,19.8
724,0.6888,2019,6,23,94.3
2806,0.1442,2022,4,17,28.8
649,0.0779,2019,6,26,22.3
480,0.1385,2022,11,49,24.7
733,0.2277,2021,3,11,56.7
1946,0.0739,2020,10,43,2.2
1087,0.4938,2019,9,38,158.1
2511,0.6213,2020,12,53,48.2
1030,0.1765,2021,9,36,37.5
2342,0.6624,2021,7,30,98.1
1263,0.3894,2019,7,29,68.8
2326,0.934,2020,10,41,28.8
2280,0.528,2022,10,44,239
1862,0.1,2022,11,47,135
17873,0.1379,2022,12,50,94.6
17862,0.4136,2022,6,25,20.6
17428,0.2239,2019,7,30,9.8
2202,0.5982,2020,9,40,44.2
1970,0.0962,2019,12,50,9
15096,0.5,2019,5,21,57.2
1154,0.1494,2022,4,16,6.1
937,0.5527,2022,5,20,86.6
2284,0.3146,2023,1,3,23.5
16547,0.168,2022,11,46,77.9
17201,0.113,2021,10,44,32.8
16410,0.2452,2021,4,18,17.9
650,1.5111,2020,9,36,43.5
2576,0.6,2019,2,5,33.4
1222,0.3153,2021,11,45,80.7
2469,0.1915,2019,9,36,20.3
2588,0.4879,2021,8,33,282.4
2150,0.4737,2021,5,21,37.6
2183,1.0617,2020,5,20,38.4
829,0.5377,2022,7,29,10.6
2778,0.4262,2023,12,52,160.5
1185,0.179,2021,6,27,15.8
1860,0.5,2019,6,23,47.4
1555,0.2527,2022,2,10,31.4
2342,0.6624,2023,7,28,266.6
1251,0.7315,2021,1,3,58.6
17402,0.1012,2021,11,48,17.8
1933,0.2736,2020,7,31,212
1482,0.7812,2023,5,19,29.5
1984,0.2987,2019,1,1,90.5
16534,0.7744,2022,6,23,319.6
2797,0.5648,2019,4,17,73.5
16546,0.2557,2019,7,29,146.4
2700,4,2021,3,10,40
15530,0.2245,2020,10,44,24.2
2573,0.3736,2021,9,40,29.9
15560,0.2152,2019,9,37,17.2
2184,0.901,2021,5,21,47.8
958,0.5887,2019,1,2,8.3
1846,0.3393,2022,4,15,134.1
1003,0.679,2021,10,42,9.8
2431,0.5776,2022,6,27,17.2
744,0.1216,2021,4,16,30.4
17848,0.6947,2023,10,42,14
17405,0.3473,2019,12,50,29.9
15648,0.0408,2021,2,9,25.4
872,0.8,2019,8,31,17.8
17137,0.4878,2019,5,22,49.7
2141,0.3809,2020,6,24,131.1
17125,0.3332,2022,4,16,7.3
1778,0.6898,2019,10,44,36.9
1563,0.3406,2019,11,48,18.9
17296,1.2056,2020,1,2,90.6
2050,0.6374,2023,2,9,54.8
2592,0.5472,2020,2,7,118
764,0.1345,2022,11,49,53.8
2038,0.4551,2019,9,40,25
15095,0.6091,2019,6,25,191.2
2541,1.2722,2020,7,30,30
940,0.4495,2020,6,25,45.2
1987,0.2671,2023,10,40,22.7
1830,0.3727,2021,5,21,103.7
17267,0.0779,2021,7,28,40.7
1521,0.2323,2019,10,44,112.3
2719,0.3017,2023,7,31,11.9
17082,1.1406,2021,5,19,51.7
1937,3.8713,2023,12,51,1320.4
15646,0.1029,2020,11,46,4.2
16835,0.2014,2019,1,4,58.5
17376,0.1531,2021,1,2,26.4
1324,0.268,2022,7,29,19.9
738,0.2592,2023,9,39,1.6
2351,0.4717,2020,7,31,36.9
19536,0.4425,2022,10,43,77.1
2634,0.5343,2019,1,4,79.3
15629,0.1596,2019,7,27,59.5
1817,2,2022,8,34,192.7
2440,0.0795,2023,9,36,6.4
17209,0.8173,2020,10,41,154.9
929,0.2032,2019,5,21,30.6
2610,0.7304,2022,5,21,114.7
1598,0.4897,2019,6,25,19.3
634,0.1728,2023,9,36,27.4
17192,0.2587,2020,8,35,49.3
542,0.4036,2022,2,7,131.3
17203,0.4395,2021,7,28,84.6
744,0.1216,2020,7,30,63.4
17277,0.2598,2020,11,49,10.6
2331,0.4205,2019,4,16,69.8
2805,0.8097,2023,7,27,107.2
738,0.2592,2023,5,20,110.5
993,0.2184,2022,2,9,16.1
1938,0.2191,2022,2,6,41.5
2542,0.1227,2020,4,18,58.8
2806,0.1442,2023,8,34,23.4
1148,0.2758,2020,9,37,76.7
918,0.1774,2020,12,52,202.3
1931,0.1729,2020,9,36,20.5
909,1.5575,2023,5,18,308.6
17367,0.1927,2021,12,52,61
15857,0.2627,2021,2,9,55.3
1615,1.6581,2019,8,31,90.8
726,4.5382,2020,4,17,1208.1
1816,2.1582,2019,4,17,87.2
15548,0.7,2019,1,2,30.2
17880,0.0781,2020,7,29,32.2
478,3.5,2019,10,40,705.6
1988,0.05,2023,11,47,12.8
762,0.2014,2019,6,25,46.8
17856,0.1054,2023,7,27,21
17852,0.8318,2023,10,44,3.8
1766,0.6418,2023,6,24,280.6
757,0.4954,2020,12,53,84.2
899,0.0472,2023,5,20,61.1
2025,0.8133,2020,5,22,173.2
17297,0.1235,2021,3,14,12.7
2547,0.5965,2019,10,43,261.6
2085,1,2023,7,28,13
17245,0.4613,2020,2,6,22.2
2634,0.5343,2023,4,17,120
2779,0.1819,2022,3,12,28.1
17371,0.0949,2021,7,31,10
15096,0.5,2021,3,14,49.2
17091,0.2942,2020,8,33,68.8
2091,0.3271,2023,10,43,34.4
17428,0.2239,2021,11,46,40.7
1679,0.2733,2021,5,20,23.2
936,0.521,2023,8,34,108.4
21170,0.0591,2023,4,16,162
841,1,2021,11,46,120.5
934,1.1148,2020,3,10,102.6
15609,0.1221,2020,8,32,25.6
769,1.2163,2019,8,33,26.4
1103,0.0586,2022,7,31,245.9
1854,1.5257,2021,11,49,102.2
17363,0.4812,2020,11,45,28.5
957,0.1258,2020,12,50,21.1
17054,0.3,2023,7,27,35.5
553,0.0946,2020,6,24,56.8
1796,0.5112,2019,9,39,51.8
2783,1.1648,2020,7,31,494.9
1652,0.2299,2019,11,45,17
994,0.2208,2021,5,21,16.1
921,2.005,2020,6,24,681.9
17132,0.2469,2020,12,49,7.5
1484,0.21,2022,4,17,106.1
2178,0.4398,2023,11,46,301.7
2295,0.1686,2023,12,53,30.9
1358,0.5,2023,8,33,20.9
1305,0.6818,2020,8,31,165.2
1115,0.6811,2020,8,32,48
17254,0.2,2021,1,1,21.9
910,1.285,2023,1,2,178
2103,0.4396,2023,11,45,50.2
1766,0.6418,2020,1,1,83.3
1766,0.6418,2023,1,1,172
634,0.1728,2023,8,32,41.6
2585,0.3071,2021,12,53,83.9
836,0.2251,2020,9,37,13
17215,0.186,2023,2,8,51.2
2731,0.2737,2020,8,33,26.5
1890,0.2098,2020,8,34,62.3
576,0.2109,2019,3,13,48.3
2604,0.585,2020,9,37,201.5
1392,1.2237,2021,10,40,11.3
1746,0.6658,2019,2,5,13.3
17278,0.2764,2020,3,11,45.4
19256,1.1225,2021,11,49,34.9
2656,1.0871,2022,11,49,90.6
15857,0.2627,2022,7,31,88.6
959,0.4109,2021,2,6,56.4
1055,2.1183,2020,6,23,485.1
1576,0.4044,2020,1,2,102.9
2666,1.1006,2019,1,2,205.1
1242,0.5161,2023,7,28,275.9
935,0.4592,2023,12,50,31.3
2017,0.251,2021,1,3,85.4
940,0.4495,2020,5,21,86.4
15602,0.2019,2023,5,20,66.5
2758,0.3,2021,7,28,37.6
1284,0.4765,2022,6,25,200.3
17847,0.1293,2023,12,50,53.5
2354,0.3607,2021,11,47,174.5
2192,0.9539,2019,2,9,95.5
1662,0.8634,2021,10,40,292.8
1952,0.4152,2023,4,17,26.1
1377,0.4379,2019,11,47,2.9
865,0.0576,2020,6,24,58
17820,0.3366,2023,7,28,102.2
2798,0.3743,2023,4,15,97.9
2318,0.2448,2019,5,20,52.4
1432,2.0053,2023,7,27,300.1
16633,0.3289,2021,1,4,235.2
1700,0.3284,2020,8,35,61.6
791,0.1303,2021,6,25,88.5
650,1.5111,2019,7,30,105.9
15648,0.0408,2021,6,25,26.4
1876,0.6637,2021,11,49,212.5
2300,0.2925,2019,2,7,57.6
909,1.5575,2023,10,44,166.1
558,1.1968,2021,11,45,773.3
1132,0.0732,2021,1,3,82.6
2391,0.3252,2019,11,48,81.4
1862,0.1,2021,5,19,44.4
2693,0.9141,2020,10,42,157.6
2275,0.7,2023,12,53,23.9
21213,0.2082,2023,6,23,27.7
1054,0.2737,2021,12,52,21.9
2388,0.1364,2023,5,19,43.8
1907,0.2324,2020,12,53,63.2
921,2.005,2021,4,15,377.4
2552,4.4067,2023,3,12,167.7
2252,0.1161,2022,10,41,47.3
873,0.1199,2022,2,9,32.9
1900,0.2775,2020,7,27,67.5
1650,0.5149,2022,4,15,47.9
2074,0.0363,2022,5,19,43.5
